categoria_propia,pais,precio_relativo
Tarifa horaria trabajo doméstico,Panama,1.096666259588942
Alquiler,Panama,1.075843727072634
Transporte,Panama,0.9090909090909092
Servicios públicos,Panama,1.4
Vehículos,Panama,1.225145814147261
"Alimentos, bebidas y tabaco",Peru,1.284379616669708
Restaurantes,Peru,1.56711665002272
Cuidado personal,Peru,1.017356695398238
Nafta,Peru,1.097475133578471
Comunicaciones,Peru,1.088904328135454
Ocio,Peru,1.087301587301587
Ropa y calzado,Peru,1.498412698412698
Electrodomésticos,Peru,1.342213275280963
Tarifa horaria trabajo doméstico,Peru,1.485117445147395
Alquiler,Peru,2.573431922488526
Transporte,Peru,1.428571428571429
Servicios públicos,Peru,1.029411764705882
Vehículos,Peru,1.568965517241379
"Alimentos, bebidas y tabaco",Philippines,1.373863308036073
Restaurantes,Philippines,1.825261946190758
Cuidado personal,Philippines,0.976600464365554
Nafta,Philippines,1.390013144429091
Comunicaciones,Philippines,1.123968075477908
Ocio,Philippines,1.330097087378641
Ropa y calzado,Philippines,1.282349433512224
Electrodomésticos,Philippines,2.041839928565095
Tarifa horaria trabajo doméstico,Philippines,1.571899492264704
Alquiler,Philippines,1.418575851393189
Transporte,Philippines,0.6666666666666666
Servicios públicos,Philippines,1.458333333333333
Vehículos,Philippines,1.215444855340439
"Alimentos, bebidas y tabaco",Poland,1.2764665224212
Restaurantes,Poland,0.6942640104976912
Cuidado personal,Poland,1.12875744047619
Nafta,Poland,1.121221341817138
Comunicaciones,Poland,0.9270129870129872
Ocio,Poland,0.8106508875739646
Ropa y calzado,Poland,1.067145963697688
Electrodomésticos,Poland,1.140622065799019
Tarifa horaria trabajo doméstico,Poland,1.01387469836452
Alquiler,Poland,0.593452380952381
Transporte,Poland,0.8333333333333334
Servicios públicos,Poland,1.206896551724138
Vehículos,Poland,0.9362128049401148
"Alimentos, bebidas y tabaco",Portugal,1.117497546982784
Restaurantes,Portugal,0.7092421534097324
Cuidado personal,Portugal,0.745324833029751
Nafta,Portugal,0.934763318408512
Comunicaciones,Portugal,0.8246733788804985
Ocio,Portugal,0.7172774869109948
Ropa y calzado,Portugal,0.904849385032312
Electrodomésticos,Portugal,1.036256534431667
Tarifa horaria trabajo doméstico,Portugal,0.952313392149088
Alquiler,Portugal,0.6929512569719505
Transporte,Portugal,1.111111111111111
Servicios públicos,Portugal,0.8625
Vehículos,Portugal,0.9090100477680776
"Alimentos, bebidas y tabaco",Puerto Rico,0.6331501239341484
Restaurantes,Puerto Rico,0.5298463649727296
Cuidado personal,Puerto Rico,0.662337651131567
Nafta,Puerto Rico,0.7196625069007029
Comunicaciones,Puerto Rico,0.6374574784734772
Ocio,Puerto Rico,1.087301587301587
Ropa y calzado,Puerto Rico,0.8139217104734346
Electrodomésticos,Puerto Rico,0.7740861803738621
Tarifa horaria trabajo doméstico,Puerto Rico,0.8057848215106279
Alquiler,Puerto Rico,0.486914545599617
Transporte,Puerto Rico,0.9090909090909092
Servicios públicos,Puerto Rico,0.9857142857142858
Vehículos,Puerto Rico,0.920933182030572
"Alimentos, bebidas y tabaco",Qatar,0.9883611288256844
Restaurantes,Qatar,0.4166039492572198
Cuidado personal,Qatar,1.170760923332006
Nafta,Qatar,0.8515958432874153
Comunicaciones,Qatar,0.9410177894429864
Ocio,Qatar,1.876712328767123
Ropa y calzado,Qatar,0.9137529137529138
Electrodomésticos,Qatar,0.7185712134846519
Tarifa horaria trabajo doméstico,Qatar,0.9907578238928604
Alquiler,Qatar,1.082737708468703
Transporte,Qatar,0.625
Servicios públicos,Qatar,0.9324324324324323
Vehículos,Qatar,1.256442545536317
"Alimentos, bebidas y tabaco",Romania,1.288717516020341
Restaurantes,Romania,1.592684657287239
Cuidado personal,Romania,1.495155344918378
Nafta,Romania,1.050749192402339
Comunicaciones,Romania,1.112918660287081
Ocio,Romania,0.8616352201257862
Ropa y calzado,Romania,1.297889995258416
Electrodomésticos,Romania,1.263471301884923
Tarifa horaria trabajo doméstico,Romania,1.143921356421356
Alquiler,Romania,0.964370900417412
Transporte,Romania,1.428571428571429
Servicios públicos,Romania,1.75
Vehículos,Romania,1.402741514360313
"Alimentos, bebidas y tabaco",Russia,1.704692959609988
Restaurantes,Russia,1.300839775491398
Cuidado personal,Russia,2.692351745552532
Nafta,Russia,1.336137145383566
Comunicaciones,Russia,1.308435983575961
Ocio,Russia,2.322033898305085
Ropa y calzado,Russia,0.9937861449489356
Electrodomésticos,Russia,1.496381750631857
Tarifa horaria trabajo doméstico,Russia,1.069112548621681
Alquiler,Russia,1.594428152492668
Transporte,Russia,0.7692307692307693
Servicios públicos,Russia,1.458333333333333
Vehículos,Russia,0.9163760751884692
"Alimentos, bebidas y tabaco",Saudi Arabia,1.018069588695981
Restaurantes,Saudi Arabia,0.6688323094946342
Cuidado personal,Saudi Arabia,0.9373564218198688
Nafta,Saudi Arabia,1.045140722859204
Comunicaciones,Saudi Arabia,1.226765188834154
Ocio,Saudi Arabia,2.322033898305085
Ropa y calzado,Saudi Arabia,0.6565979501514093
Electrodomésticos,Saudi Arabia,0.8203940466330347
Tarifa horaria trabajo doméstico,Saudi Arabia,1.462264573589233
Alquiler,Saudi Arabia,0.7646511251416546
Transporte,Saudi Arabia,0.7692307692307693
Servicios públicos,Saudi Arabia,0.75
Vehículos,Saudi Arabia,1.613083896298863
"Alimentos, bebidas y tabaco",Serbia,1.236523915693725
Restaurantes,Serbia,1.0101896058414
Cuidado personal,Serbia,1.034337140879197
Nafta,Serbia,1.095075287263956
Comunicaciones,Serbia,0.909955321342651
Ocio,Serbia,0.7365591397849462
Ropa y calzado,Serbia,1.324404761904762
Electrodomésticos,Serbia,1.114715848473216
Tarifa horaria trabajo doméstico,Serbia,0.8200074623499072
Alquiler,Serbia,0.8318168646769053
Transporte,Serbia,1.428571428571429
Servicios públicos,Serbia,1.590909090909091
Vehículos,Serbia,1.225952255573109
"Alimentos, bebidas y tabaco",Singapore,0.5550874145652681
Restaurantes,Singapore,0.2474589703019261
Cuidado personal,Singapore,0.8311274509803921
Nafta,Singapore,0.6098781072555984
Comunicaciones,Singapore,1.011046879949319
Ocio,Singapore,0.6431924882629109
Ropa y calzado,Singapore,0.4146171567224198
Electrodomésticos,Singapore,0.7816881031691956
Tarifa horaria trabajo doméstico,Singapore,0.9137462556423758
Alquiler,Singapore,0.6650416260406511
Transporte,Singapore,0.6666666666666666
Servicios públicos,Singapore,0.3876404494382023
Vehículos,Singapore,0.2315684349219937
"Alimentos, bebidas y tabaco",Slovakia,1.169227044681855
Restaurantes,Slovakia,1.008570791932919
Cuidado personal,Slovakia,1.664454064454064
Nafta,Slovakia,1.317161098452113
Comunicaciones,Slovakia,0.7652190671977386
Ocio,Slovakia,0.7873563218390806
Ropa y calzado,Slovakia,1.078125
Electrodomésticos,Slovakia,1.208997542306233
Tarifa horaria trabajo doméstico,Slovakia,0.8406758775578522
Alquiler,Slovakia,0.6634990791896869
Transporte,Slovakia,0.7692307692307693
Servicios públicos,Slovakia,0.8846153846153846
Vehículos,Slovakia,1.463359698287151
"Alimentos, bebidas y tabaco",Slovenia,0.948948508737001
Restaurantes,Slovenia,0.7482177736025971
Cuidado personal,Slovenia,1.114502583979328
Nafta,Slovenia,0.8840140797814191
Comunicaciones,Slovenia,0.9869657183146904
Ocio,Slovenia,0.8509316770186336
Ropa y calzado,Slovenia,0.7462932703945776
Electrodomésticos,Slovenia,0.9405410620977764
Tarifa horaria trabajo doméstico,Slovenia,0.9478665023394632
Alquiler,Slovenia,0.5873465809468148
Transporte,Slovenia,1.0
Servicios públicos,Slovenia,0.8214285714285714
Vehículos,Slovenia,1.068499961753232
"Alimentos, bebidas y tabaco",South Africa,1.447228101214304
Restaurantes,South Africa,1.289115480189989
Cuidado personal,South Africa,1.05546707116673
Nafta,South Africa,1.576571701029629
Comunicaciones,South Africa,1.362024500322373
Ocio,South Africa,1.053846153846154
Ropa y calzado,South Africa,1.262516469038208
Electrodomésticos,South Africa,1.639674793128366
Tarifa horaria trabajo doméstico,South Africa,1.329065785281937
Alquiler,South Africa,1.403554822258887
Transporte,South Africa,2.793296089385475
Servicios públicos,South Africa,0.8023255813953488
Vehículos,South Africa,1.250257328261356
"Alimentos, bebidas y tabaco",South Korea,0.7270747564230833
Restaurantes,South Korea,0.8504930698776153
Cuidado personal,South Korea,0.9936507936507936
Nafta,South Korea,0.8060387269710033
Comunicaciones,South Korea,1.43960541052813
Ocio,South Korea,1.151260504201681
Ropa y calzado,South Korea,0.5502428658166363
Electrodomésticos,South Korea,1.013423950448315
Tarifa horaria trabajo doméstico,South Korea,1.060266140310627
Alquiler,South Korea,1.160342835130971
Transporte,South Korea,0.9090909090909092
Servicios públicos,South Korea,0.7666666666666666
Vehículos,South Korea,0.9588560308579768
"Alimentos, bebidas y tabaco",Spain,1.015629880491976
Restaurantes,Spain,0.7490326392363665
Cuidado personal,Spain,0.8686918534552858
Nafta,Spain,1.03248525433643
Comunicaciones,Spain,1.113980985213714
Ocio,Spain,0.7873563218390806
Ropa y calzado,Spain,0.9006611836800517
Electrodomésticos,Spain,0.8402345627066197
Tarifa horaria trabajo doméstico,Spain,1.024454365079365
Alquiler,Spain,1.085664970930233
Transporte,Spain,0.8333333333333334
Servicios públicos,Spain,1.060606060606061
Vehículos,Spain,0.9328893096220164
"Alimentos, bebidas y tabaco",Sri Lanka,1.050886781180263
Restaurantes,Sri Lanka,2.304212015163555
Cuidado personal,Sri Lanka,3.338838838838839
Nafta,Sri Lanka,1.822358351563223
Comunicaciones,Sri Lanka,0.7369492824800556
Ocio,Sri Lanka,1.132231404958678
Ropa y calzado,Sri Lanka,2.61492222587359
Electrodomésticos,Sri Lanka,1.902183523222996
Tarifa horaria trabajo doméstico,Sri Lanka,1.617962519936204
Alquiler,Sri Lanka,2.430457746478873
Transporte,Sri Lanka,1.428571428571429
Servicios públicos,Sri Lanka,2.058823529411764
Vehículos,Sri Lanka,0.4143404159471432
"Alimentos, bebidas y tabaco",Sweden,0.8327895389746959
Restaurantes,Sweden,0.5803846983884904
Cuidado personal,Sweden,0.6753280543227674
Nafta,Sweden,0.9693256724937268
Comunicaciones,Sweden,0.9928571428571428
Ocio,Sweden,0.7653631284916201
Ropa y calzado,Sweden,0.6946096345308892
Electrodomésticos,Sweden,0.7288385142032073
Tarifa horaria trabajo doméstico,Sweden,0.8825614831591495
Alquiler,Sweden,1.67257448433919
Transporte,Sweden,0.3125
Servicios públicos,Sweden,0.4156626506024096
Vehículos,Sweden,0.8550401289083077
"Alimentos, bebidas y tabaco",Switzerland,0.5425677837259534
Restaurantes,Switzerland,0.2906739256854477
Cuidado personal,Switzerland,0.8978141682296927
Nafta,Switzerland,0.4817437473003453
Comunicaciones,Switzerland,1.032738095238095
Ocio,Switzerland,0.6650485436893204
Ropa y calzado,Switzerland,0.4267949427833149
Electrodomésticos,Switzerland,0.4445161362272047
Tarifa horaria trabajo doméstico,Switzerland,0.5915561446058251
Alquiler,Switzerland,0.7130520285579924
Transporte,Switzerland,0.3125
Servicios públicos,Switzerland,0.3833333333333333
Vehículos,Switzerland,0.6921436813324637
"Alimentos, bebidas y tabaco",Syria,1.171052355336143
Restaurantes,Syria,1.113900288435601
Cuidado personal,Syria,1.270100502512563
Nafta,Syria,1.591454888792232
Comunicaciones,Syria,0.3254387928300971
Ocio,Syria,0.4321766561514196
Ropa y calzado,Syria,1.875
Electrodomésticos,Syria,1.178724189038925
Tarifa horaria trabajo doméstico,Syria,0.8677984081103786
Alquiler,Syria,0.4874213836477987
Transporte,Syria,1.25
Servicios públicos,Syria,1.75
Vehículos,Syria,0.8156370085722732
"Alimentos, bebidas y tabaco",Taiwan,0.8557996009886414
Restaurantes,Taiwan,1.125873188038734
Cuidado personal,Taiwan,1.132883789586688
Nafta,Taiwan,1.396728205165962
Comunicaciones,Taiwan,1.31866583150642
Ocio,Taiwan,1.383838383838384
Ropa y calzado,Taiwan,0.7509009009009009
Electrodomésticos,Taiwan,1.522694504220229
Tarifa horaria trabajo doméstico,Taiwan,1.135138326585695
Alquiler,Taiwan,1.048017200191113
Transporte,Taiwan,0.6666666666666666
Servicios públicos,Taiwan,0.5655737704918032
Vehículos,Taiwan,0.86045278782587
"Alimentos, bebidas y tabaco",Thailand,1.10178415852459
Restaurantes,Thailand,1.423889194796947
Cuidado personal,Thailand,2.059508947149397
Nafta,Thailand,1.583673482215413
Comunicaciones,Thailand,1.947839046199702
Ocio,Thailand,1.356435643564357
Ropa y calzado,Thailand,0.91023362844847
Electrodomésticos,Thailand,1.4112357370927
Tarifa horaria trabajo doméstico,Thailand,1.369640437475803
Alquiler,Thailand,1.819971021492393
Transporte,Thailand,1.111111111111111
Servicios públicos,Thailand,0.9078947368421052
Vehículos,Thailand,0.7787812932178036
"Alimentos, bebidas y tabaco",Tunisia,1.91271085635152
Restaurantes,Tunisia,2.848923925592111
Cuidado personal,Tunisia,2.896354166666667
Nafta,Tunisia,1.794439386327284
Comunicaciones,Tunisia,0.8988838612368024
Ocio,Tunisia,1.802631578947369
Ropa y calzado,Tunisia,1.394736842105263
Electrodomésticos,Tunisia,1.978465601477546
Tarifa horaria trabajo doméstico,Tunisia,1.75474025807609
Alquiler,Tunisia,1.213057732288501
Transporte,Tunisia,3.134796238244514
Servicios públicos,Tunisia,1.842105263157895
Vehículos,Tunisia,1.012466930018483
"Alimentos, bebidas y tabaco",Turkey,1.619289793363025
Restaurantes,Turkey,1.061663263544928
Cuidado personal,Turkey,2.294829740706029
Nafta,Turkey,1.334875663195015
Comunicaciones,Turkey,1.112041744715012
Ocio,Turkey,1.087301587301587
Ropa y calzado,Turkey,1.333333333333333
Electrodomésticos,Turkey,0.930240981880326
Tarifa horaria trabajo doméstico,Turkey,1.282817453700495
Alquiler,Turkey,1.952797202797203
Transporte,Turkey,1.666666666666667
Servicios públicos,Turkey,1.25
Vehículos,Turkey,0.6597408186687069
"Alimentos, bebidas y tabaco",Ukraine,1.864345968110596
Restaurantes,Ukraine,1.842437987810087
Cuidado personal,Ukraine,1.772602951925916
Nafta,Ukraine,1.224628644574126
Comunicaciones,Ukraine,1.31296992481203
Ocio,Ukraine,1.045801526717557
Ropa y calzado,Ukraine,1.615925589836661
Electrodomésticos,Ukraine,1.623280094374168
Tarifa horaria trabajo doméstico,Ukraine,0.9031290302842028
Alquiler,Ukraine,1.173085106382979
Transporte,Ukraine,0.6666666666666666
Servicios públicos,Ukraine,2.1875
Vehículos,Ukraine,1.04464719739745
"Alimentos, bebidas y tabaco",United Arab Emirates,0.8770373672347198
Restaurantes,United Arab Emirates,0.4417792810925852
Cuidado personal,United Arab Emirates,0.8058696858696859
Nafta,United Arab Emirates,0.7871696874762498
Comunicaciones,United Arab Emirates,1.559247482776895
Ocio,United Arab Emirates,1.670731707317073
Ropa y calzado,United Arab Emirates,0.5354555744199208
Electrodomésticos,United Arab Emirates,0.5761735641859865
Tarifa horaria trabajo doméstico,United Arab Emirates,0.7833462083823425
Alquiler,United Arab Emirates,0.6153210425937699
Transporte,United Arab Emirates,1.0
Servicios públicos,United Arab Emirates,0.7340425531914894
Vehículos,United Arab Emirates,0.7710772670113176
"Alimentos, bebidas y tabaco",United Kingdom,0.7689637490552
Restaurantes,United Kingdom,0.399082068992218
Cuidado personal,United Kingdom,0.6685938284478431
Nafta,United Kingdom,0.9164304040080512
Comunicaciones,United Kingdom,0.929624488877218
Ocio,United Kingdom,0.7527472527472527
Ropa y calzado,United Kingdom,0.593364602876798
Electrodomésticos,United Kingdom,0.6617752355457782
Tarifa horaria trabajo doméstico,United Kingdom,0.9302597990777338
Alquiler,United Kingdom,0.4191881377082874
Transporte,United Kingdom,0.5
Servicios públicos,United Kingdom,0.3285714285714286
Vehículos,United Kingdom,0.7829800516443914
"Alimentos, bebidas y tabaco",United States,0.6715445139484482
Restaurantes,United States,0.3608995898832078
Cuidado personal,United States,0.6478972144413321
Nafta,United States,0.6092908891387074
Comunicaciones,United States,1.05105797912006
Ocio,United States,1.383838383838384
Ropa y calzado,United States,0.48738856854334
Electrodomésticos,United States,0.5815361597068024
Tarifa horaria trabajo doméstico,United States,0.9416925036197002
Alquiler,United States,0.6129977699904428
Transporte,United States,0.3333333333333333
Servicios públicos,United States,0.4662162162162162
Vehículos,United States,0.966852377448404
"Alimentos, bebidas y tabaco",Uruguay,0.7620997606056064
Restaurantes,Uruguay,0.914062719431147
Cuidado personal,Uruguay,0.6863442113442114
Nafta,Uruguay,0.7598138932954336
Comunicaciones,Uruguay,0.8841956693862095
Ocio,Uruguay,0.7061855670103093
Ropa y calzado,Uruguay,0.9624624624624624
Electrodomésticos,Uruguay,0.7349688882124483
Tarifa horaria trabajo doméstico,Uruguay,0.7910309729146585
Alquiler,Uruguay,1.019621440809333
Transporte,Uruguay,1.25
Servicios públicos,Uruguay,0.575
Vehículos,Uruguay,0.9848311799557428
"Alimentos, bebidas y tabaco",Uzbekistan,1.741676315587581
Restaurantes,Uzbekistan,1.108122296976907
Cuidado personal,Uzbekistan,15.92598452883263
Nafta,Uzbekistan,1.640394664717039
Comunicaciones,Uzbekistan,1.356181889176813
Ocio,Uzbekistan,1.0
Ropa y calzado,Uzbekistan,1.516083916083916
Electrodomésticos,Uzbekistan,1.680877824883286
Tarifa horaria trabajo doméstico,Uzbekistan,1.187996031746032
Alquiler,Uzbekistan,5.359243697478991
Transporte,Uzbekistan,2.506265664160401
Servicios públicos,Uzbekistan,3.888888888888889
Vehículos,Uzbekistan,0.8780029910586439
"Alimentos, bebidas y tabaco",Venezuela,1.062247586314582
Restaurantes,Venezuela,1.673643791850211
Cuidado personal,Venezuela,0.9619192294973544
Nafta,Venezuela,1.154804585080909
Comunicaciones,Venezuela,1.422638185421713
Ocio,Venezuela,2.584905660377359
Ropa y calzado,Venezuela,1.351608187134503
Electrodomésticos,Venezuela,1.302508468123519
Tarifa horaria trabajo doméstico,Venezuela,1.347426018210902
Alquiler,Venezuela,3.441470054446461
Transporte,Venezuela,1.111111111111111
Servicios públicos,Venezuela,1.4
Vehículos,Venezuela,0.951679657860247
"Alimentos, bebidas y tabaco",Vietnam,1.828565218701335
Restaurantes,Vietnam,1.498081998453712
Cuidado personal,Vietnam,2.551019355725926
Nafta,Vietnam,2.215071735937101
Comunicaciones,Vietnam,1.465804237956137
Ocio,Vietnam,1.37
Ropa y calzado,Vietnam,1.745367822417905
Electrodomésticos,Vietnam,1.631750615393458
Tarifa horaria trabajo doméstico,Vietnam,1.364981684981685
Alquiler,Vietnam,1.080336270454954
Transporte,Vietnam,1.666666666666667
Servicios públicos,Vietnam,3.888888888888889
Vehículos,Vietnam,1.028381064566002
